 Date,USDCHF Open,USDCHF Low,USDCHF High,USDCHF Close,USDCHF Adj. Close,USDCHF SMA (200D),USDCHF SMA (50D)
9/13/2018,0.9707,0.9652,0.9714,0.9653,0.9653,0.9744,0.9873
9/12/2018,0.9723,0.9696,0.9749,0.9714,0.9714,0.9746,0.9878
9/11/2018,0.9752,0.972,0.9759,0.9725,0.9725,0.9746,0.9883
9/10/2018,0.969,0.9687,0.9755,0.975,0.975,0.9747,0.9887
9/7/2018,0.9651,0.9642,0.97,0.9689,0.9689,0.9747,0.989
9/6/2018,0.9722,0.9651,0.9722,0.9654,0.9654,0.9748,0.9895
9/5/2018,0.9746,0.9709,0.9754,0.9718,0.9718,0.9749,0.9901
9/4/2018,0.9693,0.969,0.9765,0.9746,0.9746,0.9749,0.9906
9/3/2018,0.9701,0.9684,0.9707,0.9693,0.9693,0.975,0.9909
8/31/2018,0.969,0.9654,0.9711,0.969,0.969,0.975,0.9913
8/30/2018,0.9705,0.9687,0.9715,0.9694,0.9694,0.9751,0.9917
8/29/2018,0.9769,0.9703,0.9776,0.9705,0.9705,0.9752,0.9921
8/28/2018,0.98,0.9746,0.9809,0.9763,0.9763,0.9753,0.9926
8/27/2018,0.9841,0.9788,0.9845,0.9797,0.9797,0.9753,0.993
8/24/2018,0.9865,0.9812,0.9865,0.9831,0.9831,0.9754,0.9933
8/23/2018,0.9831,0.9823,0.9866,0.9861,0.9861,0.9754,0.9936
8/22/2018,0.9855,0.9808,0.9857,0.983,0.983,0.9755,0.9938
8/21/2018,0.9918,0.9844,0.9918,0.9855,0.9855,0.9755,0.9939
8/20/2018,0.9955,0.9911,0.9968,0.9914,0.9914,0.9755,0.9939
8/17/2018,0.9968,0.9933,0.9978,0.9956,0.9956,0.9756,0.9938
8/16/2018,0.9939,0.9916,0.9972,0.9969,0.9969,0.9756,0.9936
8/15/2018,0.9943,0.9927,0.9982,0.9935,0.9935,0.9756,0.9932
8/14/2018,0.9936,0.9902,0.995,0.9942,0.9942,0.9756,0.9931
8/13/2018,0.9942,0.9921,0.9953,0.9931,0.9931,0.9756,0.9929
8/10/2018,0.9935,0.993,0.9974,0.9953,0.9953,0.9757,0.9928
8/9/2018,0.9934,0.9895,0.995,0.9936,0.9936,0.9757,0.9927
8/8/2018,0.9957,0.9928,0.997,0.9933,0.9933,0.9757,0.9925
8/7/2018,0.9962,0.9932,0.9968,0.9956,0.9956,0.9757,0.9924
8/6/2018,0.994,0.9934,0.9984,0.9973,0.9973,0.9757,0.9923
8/3/2018,0.9933,0.9921,0.9965,0.9943,0.9943,0.9757,0.9923
8/2/2018,0.9927,0.9912,0.9956,0.9951,0.9951,0.9758,0.9922
8/1/2018,0.9899,0.9899,0.9934,0.9921,0.9921,0.9757,0.9921
7/31/2018,0.9883,0.9869,0.9905,0.9901,0.9901,0.9757,0.9922
7/30/2018,0.9949,0.9878,0.9955,0.9882,0.9882,0.9757,0.9922
7/27/2018,0.9943,0.9932,0.9978,0.9946,0.9946,0.9757,0.9924
7/26/2018,0.9923,0.9904,0.9949,0.9942,0.9942,0.9756,0.9925
7/25/2018,0.9937,0.9909,0.9948,0.9917,0.9917,0.9755,0.9926
7/24/2018,0.9912,0.9912,0.9954,0.9936,0.9936,0.9755,0.9928
7/23/2018,0.9923,0.9902,0.994,0.9927,0.9927,0.9754,0.993
7/20/2018,0.9996,0.9918,1.001,0.9923,0.9923,0.9753,0.9931
7/19/2018,1.0004,0.9964,1.0042,0.9985,0.9985,0.9752,0.9933
7/18/2018,1.0002,0.9983,1.0035,0.999,0.999,0.9751,0.9934
7/17/2018,0.9968,0.9929,1.0002,1.0002,1.0002,0.975,0.9935
7/16/2018,1.0019,0.9964,1.0024,0.9969,0.9969,0.9749,0.9936
7/13/2018,1.0022,1.0015,1.0068,1.0017,1.0017,0.9748,0.9937
7/12/2018,0.9959,0.9949,1.0027,1.0024,1.0024,0.9746,0.9936
7/11/2018,0.992,0.9907,0.9965,0.9959,0.9959,0.9745,0.9935
7/10/2018,0.9917,0.991,0.9961,0.9919,0.9919,0.9744,0.9936
7/9/2018,0.9897,0.9858,0.993,0.9916,0.9916,0.9743,0.9937
7/6/2018,0.9933,0.9886,0.9946,0.9904,0.9904,0.9742,0.9937
7/5/2018,0.993,0.9911,0.9944,0.9935,0.9935,0.9741,0.9936
7/4/2018,0.9925,0.9906,0.994,0.993,0.993,0.974,0.9936
7/3/2018,0.9936,0.9915,0.9949,0.9925,0.9925,0.9739,0.9934
7/2/2018,0.99,0.9899,0.9965,0.9935,0.9935,0.9737,0.9931
6/29/2018,0.9975,0.9894,0.9981,0.99,0.99,0.9736,0.9928
6/28/2018,0.9973,0.996,0.9991,0.9975,0.9975,0.9735,0.9925
6/27/2018,0.9909,0.9892,0.9976,0.9971,0.9971,0.9734,0.992
6/26/2018,0.9879,0.9859,0.9923,0.991,0.991,0.9732,0.9914
6/25/2018,0.9884,0.9856,0.989,0.987,0.987,0.9731,0.9909
6/22/2018,0.9926,0.9874,0.9926,0.9876,0.9876,0.9729,0.9904
6/21/2018,0.9968,0.99,0.9986,0.992,0.992,0.9728,0.9898
6/20/2018,0.9947,0.9938,0.9982,0.9962,0.9962,0.9727,0.9893
6/19/2018,0.9953,0.9918,0.9977,0.9951,0.9951,0.9725,0.9885
6/18/2018,0.9964,0.9937,0.999,0.9952,0.9952,0.9723,0.9877
6/15/2018,0.9961,0.9947,0.9987,0.9973,0.9973,0.972,0.9869
6/14/2018,0.986,0.9827,0.9973,0.9972,0.9972,0.9718,0.9862
6/13/2018,0.9868,0.9842,0.9895,0.9855,0.9855,0.9716,0.9855
6/12/2018,0.9853,0.9832,0.9883,0.9869,0.9869,0.9714,0.985
6/11/2018,0.9848,0.984,0.9874,0.9854,0.9854,0.9713,0.9844
6/8/2018,0.9805,0.9799,0.9886,0.9847,0.9847,0.9712,0.9838
6/7/2018,0.9865,0.9791,0.987,0.9803,0.9803,0.9711,0.9832
6/6/2018,0.9839,0.9836,0.9886,0.9866,0.9866,0.971,0.9828
6/5/2018,0.9873,0.9831,0.9892,0.9847,0.9847,0.9708,0.9822
6/4/2018,0.9889,0.983,0.9894,0.9881,0.9881,0.9707,0.9814
6/1/2018,0.986,0.9842,0.9909,0.988,0.988,0.9705,0.9805
5/31/2018,0.9892,0.9829,0.9894,0.9858,0.9858,0.9704,0.9797
5/30/2018,0.9913,0.988,0.9935,0.9891,0.9891,0.9703,0.979
5/29/2018,0.9931,0.9852,0.9982,0.9913,0.9913,0.9702,0.9782
5/28/2018,0.9919,0.9911,0.9957,0.9934,0.9934,0.9701,0.9775
5/25/2018,0.9918,0.9904,0.9937,0.9907,0.9907,0.9699,0.9767
5/24/2018,0.9957,0.9886,0.9958,0.9914,0.9914,0.9698,0.9759
5/23/2018,0.9925,0.9896,0.9977,0.9956,0.9956,0.9696,0.9751
5/22/2018,0.9971,0.9919,0.999,0.9927,0.9927,0.9695,0.9741
5/21/2018,0.9971,0.997,1.0001,0.9973,0.9973,0.9694,0.9731
5/18/2018,1.0015,0.9951,1.0018,0.9974,0.9974,0.9693,0.9721
5/17/2018,1.0017,0.9987,1.0032,1.0015,1.0015,0.9691,0.9712
5/16/2018,1.0013,0.9985,1.0018,1.0012,1.0012,0.9689,0.9702
5/15/2018,1.0008,0.9984,1.0041,1.0013,1.0013,0.9688,0.969
5/14/2018,1.0006,0.9958,1.0008,1.0006,1.0006,0.9686,0.9678
5/11/2018,1.0029,0.9978,1.0039,1.0007,1.0007,0.9685,0.9666
5/10/2018,1.0046,0.9996,1.0056,1.004,1.004,0.9683,0.9653
5/9/2018,1.0016,1.0005,1.0056,1.0053,1.0053,0.9681,0.9641
5/8/2018,1.0021,1.0004,1.0045,1.0016,1.0016,0.9679,0.9629
5/7/2018,1.0005,0.9984,1.0056,1.0027,1.0027,0.9678,0.9616
5/4/2018,0.9978,0.9971,1.0021,1.0003,1.0003,0.9676,0.9603
5/3/2018,0.9971,0.9957,0.9998,0.9974,0.9974,0.9674,0.9591
5/2/2018,0.9961,0.9938,1,0.9994,0.9994,0.9672,0.9578
5/1/2018,0.991,0.9905,0.9969,0.9966,0.9966,0.967,0.9566
4/30/2018,0.988,0.9873,0.992,0.9907,0.9907,0.9667,0.9554
4/27/2018,0.9892,0.9873,0.9919,0.988,0.988,0.9665,0.9541
4/26/2018,0.9837,0.9818,0.9896,0.9892,0.9892,0.9663,0.9529
4/25/2018,0.9789,0.9786,0.9847,0.9833,0.9833,0.9661,0.9516
4/24/2018,0.9782,0.9769,0.981,0.979,0.979,0.966,0.9505
4/23/2018,0.9747,0.9747,0.9788,0.9782,0.9782,0.9659,0.9496
4/20/2018,0.9713,0.9708,0.9758,0.9748,0.9748,0.9658,0.9488
4/19/2018,0.9687,0.9669,0.9723,0.9711,0.9711,0.9658,0.9481
4/18/2018,0.9663,0.9651,0.9697,0.9687,0.9687,0.9658,0.9474
4/17/2018,0.9599,0.9581,0.9678,0.9663,0.9663,0.9657,0.9469
4/16/2018,0.9621,0.9579,0.9637,0.9599,0.9599,0.9657,0.9463
4/13/2018,0.9623,0.9601,0.9638,0.962,0.962,0.9658,0.9458
4/12/2018,0.9577,0.9571,0.9644,0.9624,0.9624,0.9658,0.9451
4/11/2018,0.9568,0.9556,0.9596,0.9577,0.9577,0.9658,0.9444
4/10/2018,0.9562,0.9535,0.9581,0.9569,0.9569,0.9658,0.9439
4/9/2018,0.9585,0.9561,0.961,0.9562,0.9562,0.9658,0.9435
4/6/2018,0.9636,0.958,0.9649,0.9591,0.9591,0.9658,0.9431
4/5/2018,0.9608,0.9599,0.964,0.9634,0.9634,0.9658,0.9426
4/4/2018,0.9589,0.9553,0.9611,0.9608,0.9608,0.9658,0.9422
4/3/2018,0.9542,0.9535,0.9597,0.9589,0.9589,0.9658,0.9418
4/2/2018,0.9534,0.9528,0.9564,0.9549,0.9549,0.9659,0.9418
3/30/2018,0.9565,0.9524,0.9566,0.9547,0.9547,0.9659,0.942
3/29/2018,0.9566,0.9549,0.9583,0.9565,0.9565,0.966,0.9421
3/28/2018,0.9467,0.9461,0.9578,0.9567,0.9567,0.9661,0.9422
3/27/2018,0.9455,0.9436,0.9508,0.9468,0.9468,0.9662,0.9424
3/26/2018,0.9473,0.9434,0.9487,0.9456,0.9456,0.9664,0.9426
3/23/2018,0.9491,0.9446,0.9495,0.9472,0.9472,0.9665,0.943
3/22/2018,0.9496,0.9461,0.9514,0.949,0.949,0.9666,0.9434
3/21/2018,0.9565,0.9486,0.9567,0.9497,0.9497,0.9667,0.9439
3/20/2018,0.951,0.9502,0.9565,0.9565,0.9565,0.9668,0.9445
3/19/2018,0.9523,0.9495,0.9551,0.951,0.951,0.9669,0.945
3/16/2018,0.9514,0.9486,0.9547,0.9524,0.9524,0.967,0.9455
3/15/2018,0.9449,0.9434,0.952,0.9515,0.9515,0.967,0.946
3/14/2018,0.944,0.9425,0.948,0.9449,0.9449,0.9671,0.9465
3/13/2018,0.9476,0.9431,0.9493,0.9441,0.9441,0.9672,0.9471
3/12/2018,0.9511,0.946,0.9514,0.9476,0.9476,0.9673,0.9477
3/9/2018,0.9511,0.9488,0.9533,0.9513,0.9513,0.9674,0.9482
3/8/2018,0.9436,0.9423,0.952,0.9511,0.9511,0.9675,0.9487
3/7/2018,0.9408,0.9358,0.9442,0.9434,0.9434,0.9676,0.9495
3/6/2018,0.9399,0.9361,0.9418,0.9408,0.9408,0.9678,0.9504
3/5/2018,0.9371,0.9351,0.9408,0.9399,0.9399,0.9679,0.9513
3/2/2018,0.9418,0.934,0.9424,0.9374,0.9374,0.9681,0.9523
3/1/2018,0.9447,0.9414,0.9489,0.9418,0.9418,0.9683,0.9534
2/28/2018,0.9389,0.9387,0.9453,0.9445,0.9445,0.9685,0.9543
2/27/2018,0.938,0.9359,0.9415,0.9391,0.9391,0.9686,0.9551
2/26/2018,0.9374,0.9326,0.9391,0.9381,0.9381,0.9688,0.956
2/23/2018,0.9328,0.9325,0.9373,0.9364,0.9364,0.969,0.957
2/22/2018,0.939,0.9327,0.9409,0.9331,0.9331,0.9692,0.9581
2/21/2018,0.9359,0.9345,0.9396,0.939,0.939,0.9695,0.9591
2/20/2018,0.93,0.9287,0.9369,0.9362,0.9362,0.9697,0.9602
2/19/2018,0.9279,0.9264,0.932,0.9291,0.9291,0.9701,0.9613
2/16/2018,0.922,0.919,0.9286,0.9271,0.9271,0.9705,0.9626
2/15/2018,0.9294,0.9212,0.9296,0.9219,0.9219,0.9709,0.9639
2/14/2018,0.9347,0.9286,0.9374,0.9293,0.9293,0.9713,0.9653
2/13/2018,0.9393,0.9324,0.9399,0.935,0.935,0.9716,0.9664
2/12/2018,0.94,0.9365,0.9407,0.9394,0.9394,0.9719,0.9674
2/9/2018,0.9362,0.9349,0.9409,0.94,0.94,0.9721,0.9682
2/8/2018,0.9443,0.9356,0.9469,0.9359,0.9359,0.9724,0.9691
2/7/2018,0.9355,0.9341,0.9452,0.9434,0.9434,0.9727,0.97
2/6/2018,0.9318,0.9307,0.9397,0.9362,0.9362,0.973,0.9709
2/5/2018,0.9323,0.9288,0.9376,0.9318,0.9318,0.9733,0.9718
2/2/2018,0.9264,0.9258,0.9335,0.9315,0.9315,0.9736,0.9727
2/1/2018,0.9314,0.9259,0.9342,0.9264,0.9264,0.9739,0.9737
1/31/2018,0.9345,0.9295,0.9359,0.9313,0.9313,0.9742,0.9748
1/30/2018,0.9376,0.9311,0.9393,0.9355,0.9355,0.9745,0.976
1/29/2018,0.9337,0.9336,0.9386,0.9376,0.9376,0.9748,0.9772
1/26/2018,0.9396,0.9326,0.943,0.9336,0.9336,0.9751,0.9782
1/25/2018,0.945,0.9297,0.9467,0.9422,0.9422,0.9755,0.9794
1/24/2018,0.9577,0.9432,0.9581,0.945,0.945,0.9757,0.9804
1/23/2018,0.9619,0.9571,0.9634,0.9577,0.9577,0.976,0.9812
1/22/2018,0.961,0.9594,0.964,0.9618,0.9618,0.9763,0.982
1/19/2018,0.9588,0.9537,0.9633,0.9629,0.9629,0.9765,0.9827
1/18/2018,0.9661,0.9576,0.9668,0.959,0.959,0.9767,0.9833
1/17/2018,0.9596,0.9573,0.966,0.966,0.966,0.9769,0.9841
1/16/2018,0.9631,0.9582,0.9664,0.9596,0.9596,0.9771,0.9848
1/15/2018,0.9678,0.9605,0.9685,0.9631,0.9631,0.9774,0.9856
1/12/2018,0.9759,0.9669,0.977,0.9681,0.9681,0.9776,0.9863
1/11/2018,0.9781,0.9733,0.9815,0.9758,0.9758,0.9778,0.9869
1/10/2018,0.9827,0.9758,0.9845,0.978,0.978,0.9779,0.9875
1/9/2018,0.9778,0.9766,0.9842,0.9834,0.9834,0.978,0.9879
1/8/2018,0.9748,0.9743,0.9784,0.9773,0.9773,0.9781,0.9881
1/5/2018,0.9748,0.974,0.9784,0.9749,0.9749,0.9783,0.9885
1/4/2018,0.9771,0.9737,0.978,0.9747,0.9747,0.9784,0.989
1/3/2018,0.9717,0.9712,0.9796,0.9771,0.9771,0.9785,0.9893
1/2/2018,0.9752,0.9701,0.9752,0.9717,0.9717,0.9785,0.9895
12/29/2017,0.9791,0.9735,0.9798,0.9747,0.9747,0.9786,0.9898
12/28/2017,0.9859,0.9772,0.986,0.9786,0.9786,0.9787,0.99
12/27/2017,0.9894,0.9862,0.9903,0.9864,0.9864,0.9787,0.99
12/26/2017,0.9914,0.9883,0.9914,0.9895,0.9895,0.9788,0.9899
12/25/2017,0.9896,0.9865,0.9898,0.9897,0.9897,0.9788,0.9896
12/22/2017,0.9885,0.9883,0.9912,0.9895,0.9895,0.9789,0.9894
12/21/2017,0.9869,0.9855,0.9908,0.9883,0.9883,0.9789,0.9891
12/20/2017,0.9849,0.9829,0.9884,0.9869,0.9869,0.979,0.9888
12/19/2017,0.9853,0.9835,0.9878,0.9849,0.9849,0.9791,0.9885
12/18/2017,0.9903,0.984,0.9917,0.9856,0.9856,0.9792,0.9883
12/15/2017,0.9891,0.9874,0.9933,0.9898,0.9898,0.9793,0.9882
12/14/2017,0.9856,0.984,0.9904,0.9891,0.9891,0.9794,0.988
12/13/2017,0.9916,0.9847,0.9928,0.9855,0.9855,0.9796,0.9878
12/12/2017,0.9917,0.9891,0.9936,0.9916,0.9916,0.9797,0.9876
12/11/2017,0.9933,0.9899,0.9936,0.9919,0.9919,0.9798,0.9872
12/8/2017,0.9945,0.9925,0.9978,0.9927,0.9927,0.9799,0.9869
12/7/2017,0.9899,0.9888,0.9947,0.9946,0.9946,0.98,0.9864
12/6/2017,0.9874,0.9856,0.9909,0.9899,0.9899,0.9801,0.9859
12/5/2017,0.985,0.9839,0.9887,0.9875,0.9875,0.9801,0.9855
12/4/2017,0.9805,0.9795,0.9867,0.9851,0.9851,0.9802,0.9852
12/1/2017,0.9839,0.9738,0.987,0.9768,0.9768,0.9804,0.9848
11/30/2017,0.9852,0.9817,0.9881,0.9834,0.9834,0.9805,0.9847
11/29/2017,0.9841,0.982,0.9869,0.9846,0.9846,0.9806,0.9844
11/28/2017,0.9817,0.9804,0.9852,0.984,0.984,0.9808,0.9841
11/27/2017,0.9798,0.9779,0.982,0.9818,0.9818,0.9809,0.9837
11/24/2017,0.9817,0.9787,0.9827,0.9794,0.9794,0.981,0.9833
11/23/2017,0.982,0.9795,0.9828,0.9817,0.9817,0.9811,0.9829
11/22/2017,0.9914,0.9813,0.9916,0.982,0.982,0.9812,0.9825
11/21/2017,0.9935,0.9899,0.9947,0.9915,0.9915,0.9813,0.9822
11/20/2017,0.9898,0.9879,0.9937,0.9935,0.9935,0.9814,0.9815
11/17/2017,0.994,0.9877,0.9944,0.9891,0.9891,0.9814,0.9808
11/16/2017,0.9884,0.9884,0.9945,0.9941,0.9941,0.9815,0.9799
11/15/2017,0.9892,0.9848,0.991,0.9884,0.9884,0.9815,0.979
11/14/2017,0.9962,0.9882,0.997,0.9893,0.9893,0.9815,0.9784
11/13/2017,0.9964,0.9937,0.9985,0.9962,0.9962,0.9815,0.9777
11/10/2017,0.9933,0.9927,0.9968,0.9958,0.9958,0.9815,0.9769
11/9/2017,0.9996,0.9923,1.0018,0.9939,0.9939,0.9815,0.9763
11/8/2017,1.0004,0.9981,1.0006,1.0001,1.0001,0.9815,0.9756
11/7/2017,0.9975,0.9973,1.0019,0.9998,0.9998,0.9814,0.9749
11/6/2017,1.0005,0.9973,1.0029,0.9974,0.9974,0.9814,0.974
11/3/2017,0.9992,0.9958,1.0024,1.0004,1.0004,0.9814,0.9732
11/2/2017,1.0033,0.995,1.0034,0.9994,0.9994,0.9814,0.9723
11/1/2017,0.9976,0.9969,1.0037,1.0034,1.0034,0.9814,0.9716
10/31/2017,0.9944,0.9944,0.9994,0.9977,0.9977,0.9814,0.9708
10/30/2017,0.9976,0.9939,0.9996,0.9944,0.9944,0.9814,0.9702
10/27/2017,0.9973,0.9971,1.003,0.9971,0.9971,0.9814,0.9696
10/26/2017,0.9896,0.9877,0.9979,0.9977,0.9977,0.9815,0.9689
10/25/2017,0.9912,0.9869,0.9938,0.9898,0.9898,0.9815,0.9683
10/24/2017,0.9851,0.9839,0.9912,0.9912,0.9912,0.9816,0.9678
10/23/2017,0.9851,0.9832,0.9881,0.9849,0.9849,0.9817,0.9674
10/20/2017,0.9762,0.9757,0.9853,0.9844,0.9844,0.9818,0.9671
10/19/2017,0.9816,0.9737,0.9818,0.9763,0.9763,0.9819,0.9667
10/18/2017,0.9784,0.9775,0.9834,0.9816,0.9816,0.9821,0.9664
10/17/2017,0.9758,0.9742,0.9808,0.9784,0.9784,0.9823,0.9661
10/16/2017,0.9751,0.9731,0.9769,0.9754,0.9754,0.9825,0.966
10/13/2017,0.9754,0.9707,0.9771,0.9747,0.9747,0.9827,0.9659
10/12/2017,0.9739,0.9713,0.9763,0.9754,0.9754,0.9829,0.9659
10/11/2017,0.9749,0.9718,0.9767,0.9733,0.9733,0.9831,0.9658
10/10/2017,0.9798,0.9736,0.98,0.9751,0.9751,0.9834,0.9657
10/9/2017,0.9779,0.9775,0.9806,0.9797,0.9797,0.9836,0.9655
10/6/2017,0.9784,0.9772,0.9834,0.9778,0.9778,0.9838,0.9653
10/5/2017,0.9756,0.9743,0.9795,0.9783,0.9783,0.984,0.9651
10/4/2017,0.9739,0.9711,0.9761,0.9756,0.9756,0.9843,0.9648
10/3/2017,0.9746,0.9729,0.9786,0.9737,0.9737,0.9846,0.9643
10/2/2017,0.9681,0.9681,0.9753,0.9749,0.9749,0.9848,0.9639
9/29/2017,0.9701,0.9673,0.972,0.9683,0.9683,0.9851,0.9633
9/28/2017,0.972,0.9699,0.9759,0.9701,0.9701,0.9854,0.9629
9/27/2017,0.9688,0.9686,0.9769,0.9723,0.9723,0.9857,0.9625
9/26/2017,0.9667,0.9654,0.9725,0.9688,0.9688,0.9859,0.9622
9/25/2017,0.9711,0.9649,0.9744,0.9666,0.9666,0.9862,0.9619
9/22/2017,0.9706,0.9669,0.9709,0.97,0.97,0.9865,0.9618
9/21/2017,0.9698,0.9686,0.9747,0.9707,0.9707,0.9868,0.9617
9/20/2017,0.9632,0.9595,0.9715,0.9698,0.9698,0.9871,0.9616
9/19/2017,0.9603,0.9596,0.9648,0.9626,0.9626,0.9873,0.9615
9/18/2017,0.96,0.9582,0.9641,0.9618,0.9618,0.9875,0.9615
9/15/2017,0.9632,0.9567,0.9683,0.9591,0.9591,0.9878,0.9616
9/14/2017,0.9642,0.9626,0.9699,0.9635,0.9635,0.9881,0.9617
9/13/2017,0.9594,0.9585,0.966,0.9641,0.9641,0.9883,0.9616
9/12/2017,0.9566,0.9548,0.9616,0.9602,0.9602,0.9886,0.9616
9/11/2017,0.9468,0.9465,0.9568,0.9563,0.9563,0.9888,0.9617
9/8/2017,0.9505,0.9423,0.9509,0.9441,0.9441,0.9891,0.9619
9/7/2017,0.957,0.9496,0.9585,0.9506,0.9506,0.9894,0.9622
9/6/2017,0.9553,0.953,0.9582,0.9569,0.9569,0.9897,0.9623
9/5/2017,0.9582,0.9536,0.9614,0.9552,0.9552,0.99,0.9623
9/4/2017,0.9605,0.9552,0.9618,0.9583,0.9583,0.9903,0.9624
9/1/2017,0.959,0.955,0.9652,0.9649,0.9649,0.9906,0.9627
8/31/2017,0.9636,0.9583,0.9679,0.9587,0.9587,0.9908,0.9628
8/30/2017,0.9558,0.9541,0.9644,0.9635,0.9635,0.9911,0.9631
8/29/2017,0.9554,0.9431,0.956,0.9554,0.9554,0.9914,0.9633
8/28/2017,0.9553,0.9528,0.9573,0.9553,0.9553,0.9916,0.9637
8/25/2017,0.9655,0.9553,0.9663,0.9564,0.9564,0.9919,0.9641
8/24/2017,0.9651,0.9622,0.9669,0.9654,0.9654,0.9921,0.9645
8/23/2017,0.9677,0.9643,0.9697,0.965,0.965,0.9923,0.9646
8/22/2017,0.9618,0.9615,0.9688,0.9682,0.9682,0.9925,0.9647
8/21/2017,0.965,0.9606,0.9685,0.9621,0.9621,0.9927,0.9647
8/18/2017,0.963,0.9587,0.967,0.9645,0.9645,0.9928,0.9648
8/17/2017,0.9656,0.9606,0.9697,0.963,0.963,0.9929,0.9649
8/16/2017,0.9725,0.965,0.9764,0.9658,0.9658,0.993,0.9649
8/15/2017,0.9712,0.9704,0.9758,0.9726,0.9726,0.9931,0.9648
8/14/2017,0.9625,0.962,0.973,0.972,0.972,0.9931,0.9647
8/11/2017,0.9627,0.9584,0.9638,0.9618,0.9618,0.9931,0.9645
8/10/2017,0.9636,0.9619,0.9674,0.9625,0.9625,0.9931,0.9647
8/9/2017,0.9744,0.9615,0.9744,0.9637,0.9637,0.9932,0.9648
8/8/2017,0.9723,0.9712,0.9771,0.9741,0.9741,0.9932,0.965
8/7/2017,0.9732,0.9712,0.9746,0.9731,0.9731,0.9933,0.9651
8/4/2017,0.9684,0.9672,0.9762,0.9728,0.9728,0.9934,0.9651
8/3/2017,0.971,0.9672,0.9714,0.9685,0.9685,0.9935,0.9651
8/2/2017,0.9657,0.9649,0.9714,0.9708,0.9708,0.9936,0.9652
8/1/2017,0.9668,0.9634,0.9683,0.9657,0.9657,0.9937,0.9653
7/31/2017,0.9693,0.9639,0.9712,0.9669,0.9669,0.9939,0.9655
7/28/2017,0.9648,0.9636,0.9726,0.9689,0.9689,0.994,0.9656
7/27/2017,0.9506,0.9492,0.9662,0.9648,0.9648,0.9941,0.9658
7/26/2017,0.952,0.9502,0.9595,0.9508,0.9508,0.9942,0.9661
7/25/2017,0.9469,0.9456,0.9526,0.9523,0.9523,0.9944,0.9668
7/24/2017,0.9454,0.9447,0.9475,0.9464,0.9464,0.9946,0.9677
7/21/2017,0.951,0.9439,0.9522,0.946,0.946,0.9948,0.9688
7/20/2017,0.9556,0.9498,0.9616,0.9512,0.9512,0.995,0.97
7/19/2017,0.9548,0.953,0.9561,0.9557,0.9557,0.9952,0.9712
7/18/2017,0.9628,0.9525,0.9634,0.955,0.955,0.9954,0.9722
7/17/2017,0.9631,0.9597,0.9657,0.9624,0.9624,0.9955,0.9731
7/14/2017,0.968,0.9631,0.97,0.9632,0.9632,0.9956,0.9736
7/13/2017,0.9654,0.9617,0.9687,0.9673,0.9673,0.9957,0.974
7/12/2017,0.9636,0.9604,0.966,0.9654,0.9654,0.9957,0.9746
7/11/2017,0.9657,0.9625,0.9695,0.9637,0.9637,0.9958,0.9751
7/10/2017,0.9644,0.9631,0.9675,0.9657,0.9657,0.9959,0.9758
7/7/2017,0.9607,0.9602,0.9653,0.9639,0.9639,0.9959,0.9764
7/6/2017,0.9642,0.9602,0.9659,0.9604,0.9604,0.9959,0.977
7/5/2017,0.9652,0.9636,0.9686,0.964,0.964,0.996,0.9776
7/4/2017,0.9635,0.9623,0.966,0.9652,0.9652,0.996,0.9782
7/3/2017,0.9599,0.9581,0.9643,0.9635,0.9635,0.996,0.9788
6/30/2017,0.9559,0.9553,0.9598,0.9585,0.9585,0.996,0.9795
6/29/2017,0.9596,0.9556,0.9599,0.9559,0.9559,0.9961,0.9803
6/28/2017,0.9617,0.9581,0.9644,0.9596,0.9596,0.9962,0.9811
6/27/2017,0.9725,0.9592,0.9732,0.9603,0.9603,0.9963,0.9819
6/26/2017,0.9694,0.9687,0.9738,0.9724,0.9724,0.9964,0.9827
6/23/2017,0.9724,0.9677,0.9724,0.9692,0.9692,0.9964,0.9834
6/21/2017,0.9752,0.9723,0.9754,0.9725,0.9725,0.9964,0.9841
6/20/2017,0.9752,0.9726,0.9766,0.9752,0.9752,0.9964,0.9848
6/19/2017,0.9732,0.9696,0.9759,0.9757,0.9757,0.9964,0.9854
6/16/2017,0.9752,0.9728,0.9757,0.9741,0.9741,0.9964,0.9861
6/15/2017,0.9711,0.9704,0.9769,0.9754,0.9754,0.9964,0.9868
6/14/2017,0.9689,0.9643,0.9734,0.9711,0.9711,0.9964,0.9874
6/13/2017,0.9687,0.9663,0.9701,0.9689,0.9689,0.9964,0.988
6/12/2017,0.9692,0.967,0.9695,0.9687,0.9687,0.9964,0.9887
6/9/2017,0.9672,0.9662,0.9727,0.9691,0.9691,0.9965,0.9893
6/8/2017,0.9658,0.9638,0.9696,0.9674,0.9674,0.9965,0.99
6/7/2017,0.962,0.9618,0.9676,0.9648,0.9648,0.9966,0.9907
6/6/2017,0.9647,0.9615,0.9653,0.9621,0.9621,0.9967,0.9913
6/5/2017,0.9642,0.9629,0.9663,0.9653,0.9653,0.9968,0.9919
6/2/2017,0.9714,0.9623,0.9718,0.9624,0.9624,0.9969,0.9923
6/1/2017,0.9677,0.9671,0.972,0.9713,0.9713,0.9969,0.9929
5/31/2017,0.9746,0.9671,0.9761,0.9678,0.9678,0.9969,0.9934
5/30/2017,0.9742,0.9738,0.9807,0.9746,0.9746,0.9969,0.9938
