 Date,DAX_EC Open,DAX_EC Low,DAX_EC High,DAX_EC Close,DAX_EC Adj. Close,DAX_EC SMA (200D),DAX_EC SMA (50D)
11/30/2012,"7,399.09","7,398.22","7,442.60","7,405.50","7,405.50","6,848.96","7,269.95"
11/29/2012,"7,382.55","7,377.09","7,416.52","7,400.96","7,400.96","6,846.47","7,270.87"
11/28/2012,"7,317.49","7,265.44","7,351.48","7,343.41","7,343.41","6,844.21","7,270.64"
11/27/2012,"7,343.01","7,307.30","7,361.55","7,332.33","7,332.33","6,841.73","7,271.59"
11/26/2012,"7,286.69","7,273.57","7,312.86","7,292.03","7,292.03","6,838.83","7,271.89"
11/23/2012,"7,258.33","7,219.55","7,311.55","7,309.13","7,309.13","6,836.16","7,274.13"
11/22/2012,"7,210.46","7,205.20","7,253.02","7,244.99","7,244.99","6,833.25","7,276.19"
11/21/2012,"7,148.91","7,139.99","7,194.79","7,184.71","7,184.71","6,830.72","7,277.49"
11/20/2012,"7,098.13","7,092.23","7,186.61","7,172.99","7,172.99","6,828.26","7,280.67"
11/19/2012,"7,020.23","7,007.21","7,130.87","7,123.84","7,123.84","6,826.34","7,283.41"
11/16/2012,"7,045.63","6,950.53","7,059.83","6,950.53","6,950.53","6,824.47","7,285.21"
11/15/2012,"7,064.99","7,021.62","7,079.22","7,043.42","7,043.42","6,823.49","7,290.49"
11/14/2012,"7,156.34","7,084.63","7,182.81","7,101.92","7,101.92","6,822.09","7,292.97"
11/13/2012,"7,131.60","7,074.87","7,185.29","7,169.12","7,169.12","6,820.42","7,290.22"
11/12/2012,"7,164.68","7,138.17","7,196.00","7,168.76","7,168.76","6,817.85","7,285.49"
11/9/2012,"7,220.69","7,064.34","7,222.87","7,163.50","7,163.50","6,815.09","7,282.41"
11/8/2012,"7,260.35","7,184.18","7,287.00","7,204.96","7,204.96","6,811.57","7,278.56"
11/7/2012,"7,425.08","7,226.60","7,434.96","7,232.83","7,232.83","6,807.76","7,272.37"
11/6/2012,"7,336.46","7,319.73","7,388.98","7,377.76","7,377.76","6,804.16","7,267.92"
11/5/2012,"7,320.98","7,304.45","7,337.47","7,326.47","7,326.47","6,799.97","7,260.42"
11/2/2012,"7,336.52","7,314.68","7,391.04","7,363.85","7,363.85","6,795.45","7,254.84"
11/1/2012,"7,255.30","7,255.11","7,356.18","7,335.67","7,335.67","6,790.72","7,246.99"
10/31/2012,"7,305.07","7,260.63","7,347.51","7,260.63","7,260.63","6,786.23","7,239.27"
10/30/2012,"7,239.69","7,239.04","7,292.83","7,284.40","7,284.40","6,781.95","7,234.41"
10/29/2012,"7,205.05","7,171.96","7,225.32","7,203.16","7,203.16","6,777.61","7,230.51"
10/26/2012,"7,161.73","7,147.51","7,257.37","7,231.85","7,231.85","6,773.36","7,227.12"
10/25/2012,"7,203.12","7,181.45","7,256.22","7,200.23","7,200.23","6,768.87","7,223.30"
10/24/2012,"7,202.03","7,120.68","7,216.13","7,192.85","7,192.85","6,763.97","7,219.22"
10/23/2012,"7,339.16","7,153.80","7,343.60","7,173.69","7,173.69","6,758.72","7,214.30"
10/22/2012,"7,372.36","7,313.24","7,390.10","7,328.05","7,328.05","6,753.75","7,210.31"
10/19/2012,"7,413.69","7,363.50","7,430.12","7,380.64","7,380.64","6,747.87","7,201.94"
10/18/2012,"7,401.41","7,389.01","7,447.81","7,437.23","7,437.23","6,741.78","7,193.22"
10/17/2012,"7,381.08","7,367.59","7,399.99","7,394.55","7,394.55","6,734.68","7,183.78"
10/16/2012,"7,309.08","7,293.90","7,387.78","7,376.27","7,376.27","6,728.00","7,175.21"
10/15/2012,"7,237.40","7,237.40","7,302.23","7,261.25","7,261.25","6,721.59","7,167.04"
10/12/2012,"7,260.57","7,232.42","7,291.24","7,232.49","7,232.49","6,715.85","7,160.19"
10/11/2012,"7,192.75","7,182.31","7,305.46","7,281.70","7,281.70","6,710.52","7,152.86"
10/10/2012,"7,219.46","7,201.09","7,245.17","7,205.23","7,205.23","6,704.49","7,139.34"
10/9/2012,"7,306.33","7,221.50","7,308.13","7,234.53","7,234.53","6,697.95","7,130.33"
10/8/2012,"7,340.39","7,286.24","7,341.28","7,291.21","7,291.21","6,691.02","7,121.08"
10/5/2012,"7,327.70","7,312.79","7,409.78","7,397.87","7,397.87","6,683.42","7,110.74"
10/4/2012,"7,368.21","7,283.48","7,374.86","7,305.21","7,305.21","6,675.88","7,096.57"
10/3/2012,"7,283.26","7,272.06","7,339.33","7,322.08","7,322.08","6,668.75","7,082.13"
10/2/2012,"7,278.13","7,266.11","7,373.15","7,305.86","7,305.86","6,661.40","7,063.81"
10/1/2012,"7,227.81","7,225.29","7,339.20","7,326.73","7,326.73","6,653.83","7,045.51"
9/28/2012,"7,330.61","7,215.95","7,337.17","7,216.15","7,216.15","6,646.43","7,027.36"
9/27/2012,"7,313.15","7,268.69","7,324.97","7,290.02","7,290.02","6,638.70","7,015.63"
9/26/2012,"7,362.98","7,255.77","7,362.98","7,276.51","7,276.51","6,630.76","7,005.00"
9/25/2012,"7,406.22","7,369.39","7,438.89","7,425.11","7,425.11","6,623.03","6,993.16"
9/24/2012,"7,419.65","7,388.20","7,440.49","7,413.16","7,413.16","6,614.28","6,976.21"
9/21/2012,"7,409.34","7,391.06","7,478.53","7,451.62","7,451.62","6,606.09","6,959.26"
9/20/2012,"7,322.62","7,313.14","7,390.46","7,389.49","7,389.49","6,597.76","6,941.37"
9/19/2012,"7,387.18","7,326.24","7,396.12","7,390.76","7,390.76","6,590.74","6,921.97"
9/18/2012,"7,350.09","7,304.25","7,375.00","7,347.69","7,347.69","6,583.16","6,903.23"
9/17/2012,"7,390.29","7,382.47","7,414.22","7,403.69","7,403.69","6,576.40","6,885.04"
9/14/2012,"7,397.98","7,388.79","7,446.47","7,412.13","7,412.13","6,569.52","6,864.72"
9/13/2012,"7,341.78","7,280.23","7,353.22","7,310.32","7,310.32","6,562.99","6,844.68"
9/12/2012,"7,331.58","7,307.48","7,410.36","7,343.53","7,343.53","6,556.84","6,829.19"
9/11/2012,"7,197.20","7,186.63","7,313.48","7,310.11","7,310.11","6,550.31","6,813.61"
9/10/2012,"7,207.96","7,203.65","7,233.92","7,213.70","7,213.70","6,544.20","6,798.97"
9/7/2012,"7,183.92","7,182.60","7,248.51","7,214.50","7,214.50","6,537.13","6,784.62"
9/6/2012,"6,984.31","6,977.86","7,172.32","7,167.33","7,167.33","6,529.79","6,768.66"
9/5/2012,"6,941.66","6,892.86","7,003.53","6,964.69","6,964.69","6,521.41","6,748.31"
9/4/2012,"7,012.99","6,920.00","7,015.71","6,932.58","6,932.58","6,513.73","6,733.59"
9/3/2012,"6,946.61","6,944.25","7,016.31","7,014.83","7,014.83","6,506.36","6,717.68"
8/31/2012,"6,897.73","6,889.79","7,011.45","6,970.79","6,970.79","6,498.97","6,700.03"
8/30/2012,"6,962.29","6,871.00","6,978.50","6,895.49","6,895.49","6,492.14","6,685.88"
8/29/2012,"7,003.02","6,945.71","7,029.80","7,010.57","7,010.57","6,486.67","6,674.83"
8/28/2012,"7,004.05","6,976.01","7,031.16","7,002.68","7,002.68","6,480.87","6,662.46"
8/27/2012,"6,960.02","6,946.08","7,049.48","7,047.45","7,047.45","6,475.42","6,649.67"
8/24/2012,"6,957.60","6,885.98","6,990.07","6,971.07","6,971.07","6,469.85","6,633.69"
8/23/2012,"7,065.99","6,923.07","7,080.74","6,949.57","6,949.57","6,464.92","6,618.86"
8/22/2012,"7,048.30","7,005.26","7,051.77","7,017.75","7,017.75","6,460.46","6,602.64"
8/21/2012,"7,048.79","7,041.73","7,105.43","7,089.32","7,089.32","6,454.71","6,585.33"
8/20/2012,"7,037.02","7,008.97","7,086.22","7,033.68","7,033.68","6,448.41","6,566.77"
8/17/2012,"7,011.37","7,000.85","7,041.11","7,040.88","7,040.88","6,443.05","6,548.92"
8/16/2012,"6,958.39","6,929.43","7,001.40","6,996.29","6,996.29","6,437.48","6,530.72"
8/15/2012,"6,953.01","6,910.39","6,972.64","6,946.80","6,946.80","6,432.33","6,513.67"
8/14/2012,"6,965.04","6,939.50","6,995.03","6,974.39","6,974.39","6,428.27","6,496.62"
8/13/2012,"6,935.51","6,882.03","6,976.31","6,909.68","6,909.68","6,423.22","6,476.52"
8/10/2012,"6,927.71","6,891.90","6,955.38","6,944.56","6,944.56","6,417.85","6,457.89"
8/9/2012,"6,979.41","6,891.49","6,989.15","6,964.99","6,964.99","6,413.83","6,440.00"
8/8/2012,"6,944.89","6,907.29","6,966.15","6,966.15","6,966.15","6,410.74","6,425.99"
8/7/2012,"6,909.28","6,902.86","6,979.63","6,967.95","6,967.95","6,407.59","6,412.28"
8/6/2012,"6,845.88","6,845.88","6,943.32","6,918.72","6,918.72","6,402.84","6,400.86"
8/3/2012,"6,626.30","6,621.36","6,876.74","6,865.66","6,865.66","6,398.48","6,388.95"
8/2/2012,"6,756.16","6,596.21","6,855.71","6,606.09","6,606.09","6,394.42","6,378.44"
8/1/2012,"6,775.99","6,735.89","6,800.10","6,754.46","6,754.46","6,391.25","6,372.63"
7/31/2012,"6,780.62","6,756.18","6,835.19","6,772.26","6,772.26","6,386.31","6,363.26"
7/30/2012,"6,729.19","6,703.26","6,796.61","6,774.06","6,774.06","6,382.01","6,356.53"
7/27/2012,"6,605.42","6,513.97","6,690.43","6,689.40","6,689.40","6,377.53","6,347.67"
7/26/2012,"6,393.20","6,324.53","6,595.58","6,582.96","6,582.96","6,373.38","6,339.30"
7/25/2012,"6,387.84","6,375.15","6,475.33","6,406.52","6,406.52","6,370.30","6,333.82"
7/24/2012,"6,420.82","6,378.00","6,456.00","6,390.41","6,390.41","6,367.84","6,333.38"
7/23/2012,"6,561.87","6,371.15","6,572.11","6,419.33","6,419.33","6,365.86","6,333.59"
7/20/2012,"6,741.90","6,620.72","6,775.74","6,630.02","6,630.02","6,363.09","6,334.24"
7/19/2012,"6,706.99","6,698.87","6,773.50","6,758.39","6,758.39","6,359.18","6,333.24"
7/18/2012,"6,601.71","6,578.86","6,690.66","6,684.42","6,684.42","6,353.77","6,328.43"
7/17/2012,"6,583.77","6,542.89","6,610.81","6,577.64","6,577.64","6,348.57","6,324.25"
7/16/2012,"6,550.95","6,511.18","6,577.06","6,565.72","6,565.72","6,343.05","6,321.59"
7/13/2012,"6,446.22","6,436.09","6,557.10","6,557.10","6,557.10","6,336.30","6,321.67"
7/12/2012,"6,410.94","6,366.77","6,448.22","6,419.35","6,419.35","6,330.40","6,321.76"
7/11/2012,"6,413.17","6,399.40","6,496.53","6,453.85","6,453.85","6,325.81","6,327.26"
7/10/2012,"6,397.46","6,349.62","6,491.40","6,438.33","6,438.33","6,321.74","6,332.40"
7/9/2012,"6,408.64","6,375.69","6,420.78","6,387.57","6,387.57","6,317.44","6,338.85"
7/6/2012,"6,508.22","6,407.84","6,533.79","6,410.11","6,410.11","6,313.65","6,347.13"
7/5/2012,"6,561.77","6,475.92","6,641.86","6,535.56","6,535.56","6,308.32","6,353.72"
7/4/2012,"6,564.30","6,525.51","6,573.86","6,564.80","6,564.80","6,301.63","6,357.10"
7/3/2012,"6,508.33","6,505.39","6,578.21","6,578.21","6,578.21","6,294.63","6,357.61"
7/2/2012,"6,405.39","6,390.55","6,520.40","6,496.08","6,496.08","6,288.90","6,356.51"
6/29/2012,"6,296.74","6,261.74","6,416.28","6,416.28","6,416.28","6,284.28","6,361.59"
6/28/2012,"6,232.12","6,096.94","6,240.09","6,149.91","6,149.91","6,279.28","6,366.69"
6/27/2012,"6,155.91","6,131.30","6,230.51","6,228.99","6,228.99","6,276.40","6,378.33"
6/26/2012,"6,157.84","6,109.93","6,165.28","6,136.69","6,136.69","6,272.79","6,389.77"
6/25/2012,"6,229.43","6,118.72","6,229.43","6,132.39","6,132.39","6,268.81","6,399.54"
6/22/2012,"6,273.10","6,256.34","6,318.06","6,263.25","6,263.25","6,263.98","6,408.57"
6/21/2012,"6,357.25","6,331.79","6,427.49","6,343.13","6,343.13","6,258.03","6,418.17"
6/20/2012,"6,364.06","6,333.97","6,402.21","6,392.13","6,392.13","6,252.26","6,424.80"
6/19/2012,"6,254.77","6,233.25","6,375.27","6,363.36","6,363.36","6,247.34","6,429.09"
6/18/2012,"6,304.77","6,221.87","6,316.14","6,248.20","6,248.20","6,242.55","6,437.33"
6/15/2012,"6,164.56","6,158.78","6,251.59","6,229.41","6,229.41","6,237.28","6,448.05"
6/14/2012,"6,146.92","6,078.22","6,167.49","6,138.61","6,138.61","6,232.37","6,463.10"
6/13/2012,"6,183.80","6,093.61","6,221.36","6,152.49","6,152.49","6,229.36","6,481.46"
6/12/2012,"6,141.92","6,083.81","6,211.14","6,161.24","6,161.24","6,227.26","6,497.35"
6/11/2012,"6,255.65","6,130.28","6,287.54","6,141.05","6,141.05","6,225.37","6,511.63"
6/8/2012,"6,082.63","6,053.95","6,144.76","6,130.82","6,130.82","6,222.89","6,528.78"
6/7/2012,"6,117.76","6,099.08","6,230.22","6,144.22","6,144.22","6,220.58","6,547.75"
6/6/2012,"6,028.36","5,996.41","6,102.42","6,093.99","6,093.99","6,217.55","6,566.45"
6/5/2012,"5,999.86","5,914.43","6,011.56","5,969.40","5,969.40","6,215.00","6,584.48"
6/4/2012,"5,976.46","5,942.38","6,030.81","5,978.23","5,978.23","6,213.56","6,604.72"
6/1/2012,"6,259.76","6,008.47","6,259.76","6,050.29","6,050.29","6,211.33","6,626.58"
5/31/2012,"6,297.68","6,208.09","6,322.69","6,264.38","6,264.38","6,208.45","6,646.67"
5/30/2012,"6,360.79","6,258.89","6,392.21","6,280.80","6,280.80","6,204.53","6,664.47"
5/29/2012,"6,396.65","6,334.75","6,441.26","6,396.84","6,396.84","6,201.14","6,682.01"
5/28/2012,"6,425.10","6,311.33","6,426.27","6,323.19","6,323.19","6,198.90","6,696.96"
5/25/2012,"6,334.15","6,279.55","6,406.96","6,339.94","6,339.94","6,197.25","6,712.08"
5/24/2012,"6,338.12","6,244.48","6,351.10","6,315.89","6,315.89","6,195.67","6,725.20"
5/23/2012,"6,352.43","6,258.85","6,373.79","6,285.75","6,285.75","6,194.08","6,736.91"
5/22/2012,"6,381.83","6,351.02","6,446.00","6,435.60","6,435.60","6,191.64","6,748.80"
5/21/2012,"6,269.31","6,244.02","6,364.40","6,331.04","6,331.04","6,187.52","6,756.78"
5/18/2012,"6,254.82","6,229.30","6,335.55","6,271.22","6,271.22","6,185.45","6,763.58"
5/17/2012,"6,401.15","6,291.10","6,413.05","6,308.96","6,308.96","6,183.71","6,770.82"
5/16/2012,"6,344.92","6,297.38","6,442.97","6,384.26","6,384.26","6,183.35","6,781.97"
5/15/2012,"6,501.93","6,353.26","6,509.65","6,401.06","6,401.06","6,183.50","6,792.71"
5/14/2012,"6,499.79","6,404.28","6,520.86","6,451.97","6,451.97","6,184.70","6,803.53"
5/11/2012,"6,465.19","6,454.21","6,589.01","6,579.93","6,579.93","6,186.42","6,811.61"
5/10/2012,"6,531.15","6,440.23","6,549.77","6,518.00","6,518.00","6,188.29","6,817.76"
5/9/2012,"6,483.27","6,375.79","6,506.21","6,475.31","6,475.31","6,191.50","6,824.39"
5/8/2012,"6,548.74","6,415.03","6,576.72","6,444.74","6,444.74","6,195.07","6,832.18"
5/7/2012,"6,515.94","6,410.03","6,578.95","6,569.48","6,569.48","6,199.11","6,839.47"
5/4/2012,"6,682.96","6,546.00","6,684.89","6,561.47","6,561.47","6,203.01","6,844.96"
5/3/2012,"6,749.27","6,648.50","6,791.75","6,694.44","6,694.44","6,206.93","6,851.89"
5/2/2012,"6,861.30","6,664.57","6,875.87","6,710.77","6,710.77","6,210.09","6,856.97"
4/30/2012,"6,844.10","6,759.90","6,846.66","6,761.19","6,761.19","6,212.98","6,859.72"
4/27/2012,"6,662.31","6,652.51","6,825.41","6,801.32","6,801.32","6,215.28","6,859.53"
4/26/2012,"6,702.61","6,642.04","6,750.65","6,739.90","6,739.90","6,217.24","6,858.66"
4/25/2012,"6,622.96","6,622.90","6,733.34","6,704.50","6,704.50","6,219.08","6,858.43"
4/24/2012,"6,566.11","6,508.10","6,604.54","6,590.41","6,590.41","6,221.66","6,859.11"
4/23/2012,"6,666.79","6,499.07","6,668.12","6,523.00","6,523.00","6,224.78","6,861.16"
4/20/2012,"6,689.71","6,651.80","6,760.26","6,750.12","6,750.12","6,228.51","6,866.48"
4/19/2012,"6,775.46","6,665.31","6,807.12","6,671.22","6,671.22","6,230.63","6,866.45"
4/18/2012,"6,780.49","6,718.10","6,812.84","6,732.03","6,732.03","6,233.42","6,868.11"
4/17/2012,"6,625.71","6,616.95","6,801.15","6,801.00","6,801.00","6,236.77","6,868.76"
4/16/2012,"6,556.30","6,548.39","6,675.39","6,625.19","6,625.19","6,240.13","6,868.08"
4/13/2012,"6,732.07","6,552.32","6,743.01","6,583.90","6,583.90","6,244.16","6,868.69"
4/12/2012,"6,710.37","6,651.81","6,761.78","6,743.24","6,743.24","6,248.43","6,869.34"
4/11/2012,"6,628.66","6,603.07","6,722.52","6,674.73","6,674.73","6,251.93","6,863.65"
4/10/2012,"6,694.72","6,606.43","6,737.92","6,606.43","6,606.43","6,255.66","6,859.05"
4/5/2012,"6,817.85","6,685.80","6,831.36","6,775.26","6,775.26","6,259.51","6,857.16"
4/4/2012,"6,940.61","6,772.95","6,944.40","6,784.06","6,784.06","6,262.10","6,852.45"
4/3/2012,"7,053.91","6,981.21","7,081.06","6,982.28","6,982.28","6,264.03","6,845.21"
4/2/2012,"6,973.99","6,911.63","7,057.20","7,056.65","7,056.65","6,264.66","6,833.95"
3/30/2012,"6,924.82","6,898.91","6,959.71","6,946.83","6,946.83","6,264.98","6,821.54"
3/29/2012,"6,980.09","6,841.97","6,993.74","6,875.15","6,875.15","6,266.00","6,810.70"
3/28/2012,"7,056.05","6,998.80","7,110.54","6,998.80","6,998.80","6,268.01","6,801.52"
3/27/2012,"7,106.77","7,075.16","7,153.68","7,078.90","7,078.90","6,269.45","6,788.63"
3/26/2012,"7,022.64","6,969.97","7,102.05","7,079.23","7,079.23","6,269.80","6,773.71"
3/23/2012,"6,986.90","6,908.97","7,026.90","6,995.62","6,995.62","6,270.23","6,756.53"
3/22/2012,"7,053.42","6,938.20","7,071.09","6,981.26","6,981.26","6,270.80","6,739.48"
3/21/2012,"7,088.76","7,012.04","7,114.01","7,071.32","7,071.32","6,271.47","6,723.44"
3/20/2012,"7,121.92","7,032.07","7,124.63","7,054.94","7,054.94","6,272.14","6,705.06"
3/19/2012,"7,143.93","7,095.13","7,154.83","7,154.22","7,154.22","6,272.29","6,687.22"
3/16/2012,"7,145.78","7,142.75","7,194.33","7,157.82","7,157.82","6,271.86","6,664.48"
3/15/2012,"7,093.97","7,072.27","7,153.11","7,144.45","7,144.45","6,271.87","6,642.48"
3/14/2012,"7,028.92","7,028.15","7,099.34","7,079.42","7,079.42","6,271.45","6,621.51"
3/13/2012,"6,957.25","6,941.96","7,020.04","6,995.91","6,995.91","6,271.57","6,602.15"
3/12/2012,"6,868.97","6,846.90","6,911.27","6,901.35","6,901.35","6,272.02","6,585.57"
3/9/2012,"6,848.52","6,830.63","6,912.42","6,880.21","6,880.21","6,273.05","6,569.05"
3/8/2012,"6,723.33","6,703.89","6,838.39","6,834.54","6,834.54","6,274.02","6,549.41"
3/7/2012,"6,638.48","6,612.61","6,682.68","6,671.11","6,671.11","6,275.94","6,529.70"
3/6/2012,"6,835.97","6,633.11","6,840.33","6,633.11","6,633.11","6,279.05","6,511.70"
3/5/2012,"6,876.89","6,815.47","6,902.58","6,866.46","6,866.46","6,281.69","6,496.84"
3/2/2012,"6,944.45","6,904.10","6,954.89","6,921.37","6,921.37","6,283.17","6,477.08"
3/1/2012,"6,831.97","6,817.73","6,949.45","6,941.77","6,941.77","6,284.14","6,455.70"
2/29/2012,"6,914.66","6,843.27","6,967.14","6,856.08","6,856.08","6,285.28","6,432.70"
2/28/2012,"6,867.23","6,809.22","6,900.51","6,887.63","6,887.63","6,286.75","6,412.52"
2/27/2012,"6,817.46","6,743.65","6,868.58","6,849.60","6,849.60","6,287.92","6,388.18"
2/24/2012,"6,871.25","6,826.34","6,890.90","6,864.43","6,864.43","6,290.01","6,365.22"
2/23/2012,"6,838.94","6,733.59","6,903.51","6,809.46","6,809.46","6,292.48","6,342.54"
2/22/2012,"6,914.68","6,821.80","6,915.18","6,843.87","6,843.87","6,294.95","6,319.86"
2/21/2012,"6,936.91","6,873.54","6,971.03","6,908.18","6,908.18","6,297.01","6,298.47"
2/20/2012,"6,892.04","6,878.53","6,956.67","6,948.25","6,948.25","6,299.41","6,276.01"
2/17/2012,"6,811.02","6,794.89","6,874.53","6,848.03","6,848.03","6,301.68","6,256.78"
2/16/2012,"6,665.24","6,651.72","6,751.96","6,751.96","6,751.96","6,304.66","6,237.31"
2/15/2012,"6,807.55","6,736.56","6,830.10","6,757.94","6,757.94","6,308.38","6,222.16"
2/14/2012,"6,712.68","6,698.32","6,788.57","6,728.19","6,728.19","6,312.10","6,207.58"
2/13/2012,"6,748.68","6,709.63","6,774.60","6,738.47","6,738.47","6,315.51","6,195.14"
2/10/2012,"6,730.54","6,649.56","6,751.08","6,692.96","6,692.96","6,319.28","6,181.98"
2/9/2012,"6,782.14","6,746.10","6,838.13","6,788.80","6,788.80","6,322.70","6,168.84"
2/8/2012,"6,800.72","6,735.67","6,829.88","6,748.76","6,748.76","6,325.62","6,154.84"
2/7/2012,"6,772.75","6,682.89","6,788.77","6,754.20","6,754.20","6,329.38","6,135.87"
2/6/2012,"6,752.03","6,714.82","6,781.43","6,764.83","6,764.83","6,333.25","6,115.69"
2/3/2012,"6,649.57","6,635.63","6,767.46","6,766.67","6,766.67","6,337.00","6,090.25"
2/2/2012,"6,640.05","6,606.37","6,667.98","6,655.63","6,655.63","6,340.54","6,063.48"
2/1/2012,"6,482.95","6,482.56","6,630.48","6,616.64","6,616.64","6,344.29","6,039.52"
1/31/2012,"6,489.04","6,450.10","6,533.22","6,458.91","6,458.91","6,347.99","6,017.94"
1/30/2012,"6,454.54","6,414.33","6,491.52","6,444.45","6,444.45","6,352.17","6,000.88"
1/27/2012,"6,507.77","6,484.35","6,574.19","6,511.98","6,511.98","6,356.43","5,987.99"
1/26/2012,"6,453.62","6,430.37","6,559.07","6,539.85","6,539.85","6,360.11","5,974.76"
1/25/2012,"6,448.87","6,366.65","6,456.57","6,421.85","6,421.85","6,362.61","5,962.23"
1/24/2012,"6,372.49","6,339.00","6,420.05","6,419.22","6,419.22","6,365.63","5,952.45"
1/23/2012,"6,387.33","6,349.69","6,467.34","6,436.62","6,436.62","6,369.43","5,943.77"
1/20/2012,"6,410.75","6,371.69","6,431.26","6,404.39","6,404.39","6,372.98","5,936.18"
1/19/2012,"6,377.24","6,333.70","6,420.35","6,416.26","6,416.26","6,376.85","5,925.45"
1/18/2012,"6,330.43","6,280.52","6,399.43","6,354.57","6,354.57","6,380.28","5,913.71"
1/17/2012,"6,301.91","6,270.97","6,343.04","6,332.93","6,332.93","6,384.53","5,905.85"
1/16/2012,"6,120.40","6,104.11","6,232.21","6,220.01","6,220.01","6,388.95","5,897.76"
1/13/2012,"6,242.49","6,063.66","6,245.38","6,143.08","6,143.08","6,393.75","5,892.69"
1/12/2012,"6,160.09","6,148.85","6,256.95","6,179.21","6,179.21","6,399.11","5,892.49"
1/11/2012,"6,148.45","6,106.03","6,181.61","6,152.34","6,152.34","6,404.09","5,888.22"
1/10/2012,"6,090.87","6,069.36","6,191.29","6,162.98","6,162.98","6,409.20","5,881.86"
1/9/2012,"6,061.26","5,987.75","6,076.59","6,017.23","6,017.23","6,414.29","5,881.43"
1/6/2012,"6,114.64","6,012.64","6,152.56","6,057.92","6,057.92","6,419.41","5,888.01"
1/5/2012,"6,121.34","6,040.94","6,130.10","6,095.99","6,095.99","6,424.40","5,893.61"
1/4/2012,"6,141.26","6,088.06","6,163.48","6,111.55","6,111.55","6,428.59","5,892.01"
1/3/2012,"6,124.11","6,108.62","6,179.03","6,166.57","6,166.57","6,432.73","5,890.71"
1/2/2012,"5,900.18","5,900.18","6,075.52","6,075.52","6,075.52","6,436.63","5,888.48"
12/30/2011,"5,867.03","5,817.71","5,898.35","5,898.35","5,898.35","6,440.92","5,886.39"
12/29/2011,"5,804.13","5,775.79","5,848.78","5,848.78","5,848.78","6,445.45","5,883.76"
12/28/2011,"5,875.87","5,771.27","5,901.35","5,771.27","5,771.27","6,450.11","5,885.05"
12/27/2011,"5,900.70","5,877.98","5,924.38","5,889.76","5,889.76","6,455.34","5,887.17"
12/23/2011,"5,905.18","5,844.64","5,913.41","5,878.93","5,878.93","6,459.21","5,886.57"
12/22/2011,"5,830.13","5,820.44","5,886.18","5,852.18","5,852.18","6,463.10","5,888.33"
12/21/2011,"5,918.72","5,771.62","5,965.35","5,791.53","5,791.53","6,466.41","5,889.59"
12/20/2011,"5,652.61","5,637.53","5,847.71","5,847.03","5,847.03","6,470.69","5,893.64"
12/19/2011,"5,651.74","5,644.19","5,775.24","5,670.71","5,670.71","6,475.79","5,894.00"
