 Date,N100 Open,N100 Low,N100 High,N100 Close,N100 Adj. Close,N100 SMA (200D),N100 SMA (50D)
11/4/2015,952.35,951.23,959.8,952.56,952.56,952.28,895.33
11/3/2015,944.63,942.25,948.8,948.8,948.8,952.12,893.7
11/2/2015,933.17,932.71,948.03,945.22,945.22,951.93,892.42
10/30/2015,942.35,935.25,944.99,941.71,941.71,951.68,890.51
10/29/2015,942.55,933.82,943.77,940.43,940.43,951.38,889.6
10/28/2015,934.88,932.62,943.16,940.81,940.81,951.04,889.33
10/27/2015,939.97,932.44,942.39,932.44,932.44,950.67,889.46
10/26/2015,943.59,938.45,946.93,941.36,941.36,950.33,890.09
10/23/2015,933.19,933.19,951.71,946.28,946.28,949.88,890.53
10/22/2015,903.59,902.7,928.36,926.04,926.04,949.32,890.81
10/21/2015,908.25,899.57,911.96,907.25,907.25,948.91,891.62
10/20/2015,910.1,900.96,911.57,905.2,905.2,948.54,892.62
10/19/2015,907.28,906.84,916.06,909.77,909.77,948.14,894.3
10/16/2015,907.09,904.19,910.61,908.18,908.18,947.78,896.21
10/15/2015,898.9,893.88,903.93,902.66,902.66,947.29,898.01
10/14/2015,888.59,884.43,899.14,890.16,890.16,946.8,900.09
10/13/2015,900.56,887.36,900.56,895.57,895.57,946.41,902.47
10/12/2015,905.4,898.22,907.46,901.32,901.32,946.11,904.46
10/9/2015,908.96,902.61,910.66,904.62,904.62,945.8,906.39
10/8/2015,897.65,894.64,902.27,900.25,900.25,945.45,908.05
10/7/2015,903.13,896.79,910.23,899.11,899.11,945.19,909.71
10/6/2015,888.46,884.14,901.87,897.24,897.24,944.91,911.34
10/5/2015,874.84,872.48,891.35,888.98,888.98,944.66,912.86
10/2/2015,861.72,845.83,870.65,859.8,859.8,944.39,914.36
10/1/2015,869.86,849.69,872.11,853.12,853.12,944.25,916.91
9/30/2015,853.6,850.91,861.92,858.55,858.55,944.14,919.76
9/29/2015,832.34,828.72,846.04,838.45,838.45,943.87,922.51
9/28/2015,861.85,841.99,865.22,844.53,844.53,943.68,925.76
9/25/2015,854.32,852.13,870.68,865.6,865.6,943.39,929.04
9/24/2015,857.06,833.53,860.21,839.9,839.9,943.09,931.81
9/23/2015,856.32,851.41,867.69,857.1,857.1,943.03,935.09
9/22/2015,884.87,855.11,884.87,856.8,856.8,942.88,937.76
9/21/2015,874.41,874.41,888.89,884.58,884.58,942.76,940.34
9/18/2015,891.05,868.92,891.5,875.91,875.91,942.6,942.25
9/17/2015,898.22,892.59,898.75,896.4,896.4,942.53,943.98
9/16/2015,887.49,887.08,896.69,895.03,895.03,942.26,944.78
9/15/2015,872.19,866.22,882.32,878.7,878.7,942.05,945.17
9/14/2015,877.31,869.55,885.86,870.7,870.7,941.91,945.76
9/11/2015,889.52,875.03,889.52,876.22,876.22,941.8,946.89
9/10/2015,890.94,882.58,898.46,886.01,886.01,941.67,948.24
9/9/2015,907.96,899.07,912.59,899.57,899.57,941.48,949.52
9/8/2015,884.82,884.18,898.29,887.25,887.25,941.21,950.7
9/7/2015,882.35,875.44,886.83,879.05,879.05,941.01,951.76
9/4/2015,890.59,870.26,891.09,874.58,874.58,940.84,953.27
9/3/2015,889.68,886.83,905.09,898.47,898.47,940.68,955.57
9/2/2015,881.34,872.89,888.48,880.59,880.59,940.3,957.33
9/1/2015,888.84,870.7,891.37,878.17,878.17,940.03,959.47
8/31/2015,898.18,892.76,902.03,900.52,900.52,939.77,961.72
8/28/2015,903.24,894.1,904.33,904.33,904.33,939.37,963.3
8/27/2015,892.43,888.06,905.39,900.51,900.51,938.93,964.13
8/26/2015,873.55,859.06,887.77,871.15,871.15,938.5,964.97
8/25/2015,863.36,858.84,890.87,884.72,884.72,938.2,966.36
8/24/2015,864.92,819.25,876.63,849.94,849.94,937.9,967.64
8/21/2015,912.73,896.28,924.76,896.28,896.28,937.74,969.52
8/20/2015,944.35,925.16,945.7,926.72,926.72,937.33,970.76
8/19/2015,958.96,947.31,960.44,947.31,947.31,936.79,971.65
8/18/2015,961.21,959.14,967.36,964.2,964.2,936.13,972
8/17/2015,967.57,952.66,972,963,963,935.32,971.7
8/14/2015,966.74,957.37,972.21,960.3,960.3,934.57,971.46
8/13/2015,971.72,964.01,975.08,966.4,966.4,933.87,971.48
8/12/2015,979.85,954.24,979.85,957.31,957.31,933.06,971.63
8/11/2015,"1,003.12",988.59,"1,003.12",989.32,989.32,932.27,972.12
8/10/2015,"1,003.54",993.45,"1,005.27","1,005.13","1,005.13",931.32,971.92
8/7/2015,"1,005.56",998.09,"1,005.56",998.3,998.3,930.25,971.52
8/6/2015,"1,006.88","1,005.90","1,012.39","1,006.94","1,006.94",929.24,971.22
8/5/2015,999.77,999.36,"1,009.66","1,008.81","1,008.81",928.2,971.18
8/4/2015,995.77,988.7,995.77,995.31,995.31,927.12,971.21
8/3/2015,988.12,987.3,998.72,997.5,997.5,926.08,971.2
7/31/2015,986.73,979.51,988.84,987.83,987.83,924.95,971.29
7/30/2015,983.91,976.98,984.72,983.5,983.5,923.9,971.66
7/29/2015,978.21,971.51,981.53,980.39,980.39,922.76,972.14
7/28/2015,969.98,965.76,976.58,973.06,973.06,921.66,972.64
7/27/2015,982.75,963.79,983.88,964.02,964.02,920.73,973.2
7/24/2015,992.98,986.36,"1,000.84",987.47,987.47,919.85,973.56
7/23/2015,"1,004.28",991.57,"1,004.28",995.35,995.35,918.85,973.4
7/22/2015,994.63,994.09,"1,000.23",996.27,996.27,917.87,973.18
7/21/2015,"1,010.56",998.65,"1,011.36","1,000.78","1,000.78",916.9,972.72
7/20/2015,"1,007.54","1,006.28","1,015.97","1,008.57","1,008.57",915.95,972.2
7/17/2015,"1,006.62","1,001.96","1,006.78","1,004.29","1,004.29",915.02,971.72
7/16/2015,996.03,994.98,"1,008.16","1,003.64","1,003.64",914.11,971.42
7/15/2015,985.82,984.46,991.93,990.99,990.99,913.16,970.67
7/14/2015,979.33,977.08,985.75,985.75,985.75,912.38,970.2
7/13/2015,975.2,972.64,981.56,979.85,979.85,911.67,969.85
7/10/2015,959.47,953.45,965.12,962.42,962.42,910.95,970.02
7/9/2015,918.72,916.85,939.77,936.66,936.66,910.34,970.45
7/8/2015,909.91,906.98,920.16,914.31,914.31,909.83,971.39
7/7/2015,927.92,907.78,929.48,908.26,908.26,909.49,972.75
7/6/2015,924.8,923.3,937.98,927.3,927.3,909.13,974.76
7/3/2015,949.45,939.07,951.44,943.79,943.79,908.74,976.73
7/2/2015,960.62,949.32,961.67,949.73,949.73,908.29,978.13
7/1/2015,951.63,944.36,967.11,958.48,958.48,907.8,979.33
6/30/2015,950.48,940.56,958.54,940.56,940.56,907.24,980.45
6/29/2015,944.77,944.77,968.23,954.52,954.52,906.75,981.91
6/26/2015,981.12,976.85,995.57,989.3,989.3,906.21,983.02
6/25/2015,977.7,977.7,994.69,986.87,986.87,905.5,983.27
6/24/2015,990.31,980.3,991.52,987.13,987.13,904.8,983.89
6/23/2015,988.2,984.72,995.18,991.02,991.02,904.11,984.66
6/22/2015,967.82,965.27,980.71,979.18,979.18,903.4,985.24
6/19/2015,943.54,942.47,955.21,946.02,946.02,902.76,986.2
6/18/2015,937.51,925.52,942.64,942.64,942.64,902.31,987.76
6/17/2015,950.79,936.74,953.08,940.51,940.51,901.88,989.25
6/16/2015,936.24,930.7,951.82,948.92,948.92,901.4,990.5
6/15/2015,947.86,941.63,952.37,943.6,943.6,900.84,991.69
6/12/2015,968.92,950.23,970.77,958.41,958.41,900.31,992.67
6/11/2015,963.42,961.99,980.69,971.39,971.39,899.7,993.28
6/10/2015,946.47,942.28,967.99,964.65,964.65,899.02,993.54
6/9/2015,948.55,936.64,951.96,949.25,949.25,898.4,994.13
6/8/2015,961.24,951.2,962.73,951.2,951.2,897.85,994.79
6/5/2015,967.55,956.4,969.82,961.29,961.29,897.25,995.33
6/4/2015,977.45,961.09,982.84,973.51,973.51,896.53,995.77
6/3/2015,981.43,976.64,992.67,982.26,982.26,895.78,996.21
6/2/2015,989.54,972.84,989.54,979.12,979.12,894.94,996.39
6/1/2015,987.8,979.8,992.49,984.94,984.94,894.13,996.75
5/29/2015,"1,005.06",983.21,"1,006.25",983.52,983.52,893.27,996.84
5/28/2015,"1,006.67",998.26,"1,009.53","1,004.85","1,004.85",892.36,996.94
5/27/2015,997.7,994.83,"1,012.63","1,010.54","1,010.54",891.36,996.61
5/26/2015,"1,002.17",991.41,"1,006.64",994.59,994.59,890.32,996.31
5/25/2015,"1,006.43",999.44,"1,006.43","1,002.24","1,002.24",889.33,996.14
5/22/2015,"1,007.46","1,002.85","1,008.90","1,006.23","1,006.23",888.34,995.75
5/21/2015,"1,003.07","1,000.39","1,007.53","1,007.28","1,007.28",887.27,995.31
5/20/2015,"1,000.53",997.67,"1,006.65","1,005.31","1,005.31",886.21,994.42
5/19/2015,986.53,986.53,"1,002.06","1,001.05","1,001.05",885.21,993.79
5/18/2015,980.43,967.82,985.32,982.01,982.01,884.25,993.38
5/15/2015,987.71,975.17,991.79,979.85,979.85,883.37,993.33
5/14/2015,969.99,963.02,986.26,984.02,984.02,882.49,993.12
5/13/2015,978.47,970.41,987.09,973.53,973.53,881.65,992.65
5/12/2015,979.33,967.1,979.33,974.74,974.74,880.9,992.6
5/11/2015,984.96,979.42,986.13,984.54,984.54,880.18,992.56
5/8/2015,973.69,970.05,989.76,989.41,989.41,879.39,992.22
5/7/2015,961.65,948.65,968.65,966.18,966.18,878.58,991.62
5/6/2015,969.26,961.68,975.22,967.22,967.22,877.95,991.52
5/5/2015,986.98,967.71,997.62,968.27,968.27,877.29,991.28
5/4/2015,985.65,977.52,994.15,988.6,988.6,876.61,990.86
5/1/2015,980.92,973.41,989.57,983.71,983.71,875.77,990.04
4/30/2015,980.92,973.41,989.57,983.71,983.71,874.98,989.19
4/29/2015,"1,008.97",982.44,"1,013.47",982.44,982.44,874.19,988.19
4/28/2015,"1,023.69","1,001.98","1,023.69","1,008.41","1,008.41",873.44,987.16
4/27/2015,"1,013.54","1,002.39","1,028.55","1,026.20","1,026.20",872.51,985.65
4/24/2015,"1,013.49","1,008.37","1,017.57","1,013.62","1,013.62",871.52,983.7
4/23/2015,"1,015.19","1,002.50","1,017.71","1,009.57","1,009.57",870.56,981.86
4/22/2015,"1,017.39","1,005.71","1,020.00","1,014.52","1,014.52",869.62,980.1
4/21/2015,"1,013.91","1,008.83","1,022.12","1,013.58","1,013.58",868.7,978.06
4/20/2015,"1,004.04","1,004.04","1,010.31","1,010.17","1,010.17",867.78,976.22
4/17/2015,"1,016.05",999.77,"1,019.87","1,001.58","1,001.58",866.94,974.48
4/16/2015,"1,024.41","1,017.07","1,025.35","1,018.19","1,018.19",866.18,972.89
4/15/2015,"1,022.45","1,019.80","1,028.15","1,025.17","1,025.17",865.36,970.9
4/14/2015,"1,026.50","1,015.63","1,028.45","1,020.33","1,020.33",864.46,968.56
4/13/2015,"1,023.20","1,020.38","1,028.64","1,027.07","1,027.07",863.6,966.28
4/10/2015,"1,020.49","1,018.22","1,023.99","1,023.99","1,023.99",862.67,963.98
4/9/2015,"1,007.06","1,006.80","1,016.99","1,016.99","1,016.99",861.76,961.7
4/8/2015,"1,006.49","1,001.91","1,008.78","1,003.28","1,003.28",860.89,959.58
4/7/2015,999.11,997.24,"1,010.59","1,008.21","1,008.21",860.1,957.92
4/2/2015,989.76,988.83,993.57,992.84,992.84,859.33,955.99
4/1/2015,979.49,978.95,997.74,988.87,988.87,858.64,954.02
3/31/2015,993.02,982.91,997.4,984.5,984.5,858,951.87
3/30/2015,986.52,985.16,995.92,994.05,994.05,857.39,949.65
3/27/2015,981.32,977.16,984.8,981.96,981.96,856.71,947.11
3/26/2015,976.22,964.76,978.23,978.23,978.23,856.09,944.73
3/25/2015,992.52,982,995.91,983.4,983.4,855.47,942.2
3/24/2015,988.39,987.2,998.46,995.63,995.63,854.85,939.2
3/23/2015,995.28,988.04,995.28,991.39,991.39,854.19,936.2
3/20/2015,991.27,989.34,"1,000.04",996.9,996.9,853.54,933.02
3/19/2015,988.88,984.66,993.71,989.27,989.27,852.89,929.57
3/18/2015,988.57,982.89,989.84,988.9,988.9,852.27,926.54
3/17/2015,996.7,984.42,998.46,988.23,988.23,851.64,922.98
3/16/2015,987.47,987.47,997.29,995.73,995.73,850.99,919.33
3/13/2015,984.83,979.05,986.09,986.04,986.04,850.26,915.65
3/12/2015,983.93,981.28,986.05,982.64,982.64,849.58,912.65
3/11/2015,966.39,966.32,985.44,984.15,984.15,848.93,909.79
3/10/2015,972.18,961.9,974.44,962.9,962.9,848.27,906.79
3/9/2015,975.89,970.82,977.1,973.8,973.8,847.72,904.47
3/6/2015,977.59,977.11,985.38,980.69,980.69,847.12,901.87
3/5/2015,970.96,970.63,980.47,979.32,979.32,846.48,899.2
3/4/2015,962.69,958.61,969.1,969.1,969.1,845.85,896.33
3/3/2015,971.54,959.77,973.51,960.64,960.64,845.25,893.58
3/2/2015,972.33,967.98,976.38,971.04,971.04,844.67,890.97
2/27/2015,966.56,964.51,973.01,973.01,973.01,844.04,887.63
2/26/2015,958.56,957.49,967.45,967.45,967.45,843.38,884.21
2/25/2015,960.75,955.94,962.5,959.23,959.23,842.75,880.6
2/24/2015,956.79,954.01,962.87,961.14,961.14,842.16,877.52
2/23/2015,954.84,949.95,955.56,955.56,955.56,841.54,874.83
2/20/2015,945.51,939.07,947.46,947.3,947.3,841,872.28
2/19/2015,939.34,935.77,948.73,947.49,947.49,840.51,869.99
2/18/2015,937.49,936.53,942.1,941.31,941.31,840.01,868.1
2/17/2015,926.82,920.52,934.41,933.3,933.3,839.51,866.48
2/16/2015,933.11,930.25,934.07,931.03,931.03,839.08,864.67
2/13/2015,932.05,930.87,937.14,933.21,933.21,838.6,863.1
2/12/2015,920.13,919.39,931.9,928.33,928.33,838.1,861.47
2/11/2015,921.34,917.67,923.36,922.01,922.01,837.64,859.86
2/10/2015,914.5,910.78,925.06,921.47,921.47,837.22,858.43
2/9/2015,914.29,905.73,914.63,912.45,912.45,836.82,856.98
2/6/2015,922.3,917.64,923.7,921.28,921.28,836.47,855.65
2/5/2015,914.33,912.88,923.38,923.3,923.3,836.04,854.16
2/4/2015,919.27,912.72,922.39,922.39,922.39,835.59,852.59
2/3/2015,912.77,911.36,921.52,918.32,918.32,835.19,850.98
2/2/2015,908.13,900.04,913.09,908.21,908.21,834.78,849.08
1/30/2015,915.98,902.8,916.56,906.28,906.28,834.45,847.46
1/29/2015,901.42,901.42,912.33,912.28,912.28,834.1,845.86
1/28/2015,917.6,904.04,917.73,909.72,909.72,833.69,844
1/27/2015,919.51,906.24,921.11,911.38,911.38,833.24,842.13
1/26/2015,907.63,907.63,920.4,920,920,832.82,840.18
1/23/2015,901.1,900.33,917.62,911.73,911.73,832.34,838.03
1/22/2015,882.21,877.93,896.64,894.26,894.26,831.94,836.26
1/21/2015,876.22,868.29,881.4,881.4,881.4,831.66,834.77
1/20/2015,869.08,868.64,877.6,873.79,873.79,831.42,833.42
1/19/2015,864.52,860.67,870.43,866.81,866.81,831.24,832.32
1/16/2015,847.82,847.51,863.75,862.82,862.82,831.14,831.3
1/15/2015,841.74,817.53,853.97,851.8,851.8,831.03,830.07
1/14/2015,834.45,830.99,847.97,833.75,833.75,830.96,829.29
1/13/2015,828.67,827.55,848.47,845.3,845.3,830.99,829.01
1/12/2015,827.47,822.09,836.95,832.76,832.76,830.92,828.19
1/9/2015,835.91,818.95,840.59,824.39,824.39,830.92,827.53
1/8/2015,822.75,820.56,838.98,837.73,837.73,830.93,827.02
1/7/2015,810.65,805.28,816.27,810.94,810.94,830.87,826.09
1/6/2015,813.61,803.65,817.24,805.47,805.47,830.91,825.8
1/5/2015,831.09,810.87,841.48,811.79,811.79,830.92,825.68
1/2/2015,843.03,830.8,845.98,835.97,835.97,830.95,825.29
12/31/2014,835.26,835.26,839.64,839.52,839.52,830.85,824.34
12/30/2014,842.73,834.34,842.82,834.34,834.34,830.71,822.97
12/29/2014,844.65,835.81,846.97,846.97,846.97,830.6,821.83
12/24/2014,845.22,843.66,847.19,843.86,843.86,830.4,820
12/23/2014,838.07,837.51,846.84,846.84,846.84,830.16,818.34
12/22/2014,834.17,833.62,841.3,835.95,835.95,829.95,817.16
12/19/2014,836.87,824.67,838.57,831.93,831.93,829.84,816.17
12/18/2014,817.5,813.09,830.06,830.06,830.06,829.78,815.29
12/17/2014,792.35,792,807,804.06,804.06,829.75,814.67
12/16/2014,790.23,772.92,802.11,801.88,801.88,829.84,814.65
12/15/2014,802.83,785.73,811.37,786.73,786.73,829.98,814.81
12/12/2014,820.91,804.7,822.51,805.43,805.43,830.18,815.54
12/11/2014,826.48,821.99,830.82,826.78,826.78,830.29,815.87
12/10/2014,836.32,825.92,840.49,827.97,827.97,830.2,815.61
12/9/2014,845.09,832.11,846.42,832.78,832.78,830.21,815.75
12/8/2014,856.69,852.89,857.97,852.89,852.89,830.18,815.98
12/5/2014,850.18,849.68,860.53,860.19,860.19,830.04,815.64
12/4/2014,854.58,840.62,859.86,842.73,842.73,829.89,815.24
12/3/2014,852.52,850.92,855.33,852.81,852.81,829.83,815.09
12/2/2014,851.73,848.28,856.26,851.57,851.57,829.69,814.93
12/1/2014,844.68,841.62,848.75,848.02,848.02,829.53,814.64
11/28/2014,848.5,844.36,850.54,850.54,850.54,829.39,814.67
11/27/2014,847.23,847.03,850.85,848.87,848.87,829.22,814.73
11/26/2014,846.88,844.67,850.01,846.02,846.02,829.06,814.8
11/25/2014,844.37,843.37,851.03,846.74,846.74,828.91,814.79
11/24/2014,842.79,842.15,849.92,844.58,844.58,828.73,814.72
11/21/2014,825.4,824.38,843.45,841.98,841.98,828.56,814.76
11/20/2014,826.82,818.12,826.95,823.43,823.43,828.38,814.85
11/19/2014,825.79,823.63,830.46,827.17,827.17,828.25,815.33
11/18/2014,820.07,818.9,826.8,826.04,826.04,828.09,815.76
11/17/2014,809.66,809.14,821.86,819.75,819.75,827.91,816.21
11/14/2014,817.31,809.57,817.31,815.93,815.93,827.7,816.87
11/13/2014,816.04,808.41,818.93,814.15,814.15,827.5,817.66
11/12/2014,820.61,811.49,822.45,812.27,812.27,827.32,818.51
11/11/2014,821.06,820.19,825.48,823.35,823.35,827.19,819.14
11/10/2014,812.42,811.33,820.07,819.8,819.8,827.02,819.43
11/7/2014,821.35,808.97,821.55,813.67,813.67,826.85,819.78
11/6/2014,813.04,811.05,826.52,819,819,826.75,820.25
11/5/2014,808.39,805.43,816.44,815.56,815.56,826.58,820.57
11/4/2014,810.69,800.01,815.46,801.57,801.57,826.46,821.05
11/3/2014,818.35,811.48,820.63,812.92,812.92,826.5,821.8
10/31/2014,813.14,808.96,821.32,819.48,819.48,826.53,822.17
10/30/2014,805.64,788.56,806.67,804.21,804.21,826.52,822.13
10/29/2014,802.42,798.64,804.1,799.7,799.7,826.58,822.51
10/28/2014,796.63,795.64,800.66,799.05,799.05,826.67,822.83
10/27/2014,802.7,786.39,803.01,791.47,791.47,826.75,823.18
10/24/2014,794.41,793.46,799.2,796.12,796.12,826.88,823.59
10/23/2014,785.48,781.29,800.76,799.4,799.4,826.95,823.7
10/22/2014,789.42,784.68,792.57,792.39,792.39,827,823.81
10/21/2014,769.9,766.51,788.59,788.59,788.59,827.07,824.01
10/20/2014,774.21,765.84,777.84,771.2,771.2,827.14,824.2
10/17/2014,756.94,754.32,778.43,777.35,777.35,827.32,824.84
10/16/2014,767.16,733.38,768.92,755,755,827.47,825.14
10/15/2014,785.87,760.18,789.45,760.99,760.99,827.69,825.96
10/14/2014,782.87,774.54,789.46,787.88,787.88,827.91,826.83
10/13/2014,780.36,779.76,790.71,786.7,786.7,827.97,827.26
10/10/2014,793.63,785.17,796.1,787.69,787.69,828.09,827.64
10/9/2014,810.74,796.26,811.23,799.29,799.29,828.18,827.98
10/8/2014,806.94,800.56,809,802.97,802.97,828.22,828.29
10/7/2014,819.34,809.69,820,809.69,809.69,828.2,828.71
10/6/2014,826.81,822.24,828.9,823.35,823.35,828.13,829.13
10/3/2014,819.43,817.67,824.48,821.95,821.95,827.97,829.22
10/2/2014,832.43,813.72,834.62,813.72,813.72,827.8,829.31
10/1/2014,842.36,833.27,845.63,835.06,835.06,827.62,829.84
9/30/2014,839.44,836.85,847.07,844.22,844.22,827.29,829.82
9/29/2014,841.53,831.38,841.75,835.81,835.81,826.96,829.59
9/26/2014,834.29,831.51,843.25,840.49,840.49,826.61,829.31
9/25/2014,844.59,833.77,847.9,835.19,835.19,826.25,829.02
9/24/2014,837.76,834.35,844.81,844.44,844.44,825.95,828.8
9/23/2014,846.82,834.71,846.95,837.02,837.02,825.61,828.57
9/22/2014,850.53,848.43,852.71,849.66,849.66,825.33,828.27
9/19/2014,857.19,851.7,858.01,853.41,853.41,824.99,827.85
9/18/2014,847.17,846.9,852.98,852.45,852.45,824.59,827.23
9/17/2014,846.3,845.6,848.51,845.82,845.82,824.24,826.59
9/16/2014,845,840.02,845,843.22,843.22,823.95,826.31
9/15/2014,843.91,843.3,848.39,846.38,846.38,823.75,826.04
9/12/2014,848.72,843.39,848.83,846.53,846.53,823.54,825.92
9/11/2014,850.26,842.77,850.44,847.41,847.41,823.33,826.01
9/10/2014,847.85,845.16,849.3,848.59,848.59,823.11,826.14
9/9/2014,851.5,848.03,853.22,848.68,848.68,822.88,826.08
9/8/2014,853.76,850.23,855.19,852.62,852.62,822.66,826.05
9/5/2014,856.77,852.23,856.88,855.37,855.37,822.41,825.82
9/4/2014,842.28,841.71,858.77,856.58,856.58,822.13,825.56
9/3/2014,840.8,840.49,848.26,844.13,844.13,821.86,825.28
9/2/2014,838.55,836.37,841.04,837.8,837.8,821.65,825.29
9/1/2014,838.08,833.88,838.67,837.44,837.44,821.51,825.63
8/29/2014,837.24,829.56,838.66,836.93,836.93,821.35,825.98
8/28/2014,838.29,832.26,838.89,834.85,834.85,821.19,826.46
8/27/2014,838.3,836.87,840.68,839.78,839.78,820.99,827.02
8/26/2014,830.52,829.3,839.31,838.94,838.94,820.8,827.39
8/25/2014,827.21,822.74,831.29,831.29,831.29,820.63,827.78
8/22/2014,822.38,814.1,823.29,817.88,817.88,820.48,828.24
8/21/2014,815.35,814.28,822.98,822.98,822.98,820.4,829.07
8/20/2014,816.92,811.9,817.53,815.6,815.6,820.3,829.85
8/19/2014,813.33,813.19,817.21,816.72,816.72,820.22,830.76
8/18/2014,811.93,808.48,812.82,811.8,811.8,820.15,831.79
8/15/2014,806.96,800.91,814.5,801.69,801.69,820.09,832.86
8/14/2014,799.6,798.48,806.8,804.86,804.86,820.1,834.08
8/13/2014,800.66,800.16,804.08,802.52,802.52,820.07,835.13
8/12/2014,799.98,796.45,803.04,798.24,798.24,820.06,836.08
8/11/2014,798.07,796.83,804.33,802.95,802.95,820.05,837.11
8/8/2014,790.78,786.79,795.43,792.32,792.32,820.03,838.1
8/7/2014,803.17,795.54,805.24,796.05,796.05,820.06,839.3
8/6/2014,804.13,797.8,807.02,804.77,804.77,820.06,840.46
8/5/2014,808.64,807.15,812.95,809.26,809.26,820.05,841.43
8/4/2014,806.63,803.67,809.91,805.69,805.69,820,842.32
8/1/2014,814.21,800.87,814.25,804.36,804.36,819.96,843.27
7/31/2014,827.31,813.07,829.46,814.84,814.84,819.89,844.14
7/30/2014,830.81,822.56,833.69,824.06,824.06,819.77,844.76
7/29/2014,830.09,825.23,834.37,830.81,830.81,819.6,845.16
7/28/2014,830,822.1,830.44,827.59,827.59,819.37,845.36
7/25/2014,836.68,824.8,838.01,826.93,826.93,819.15,845.66
7/24/2014,834.2,829.82,840.52,839.87,839.87,818.93,845.92
7/23/2014,831.24,830.62,837.35,834.3,834.3,818.57,845.89
7/22/2014,825.55,824.34,833.34,832.6,832.6,818.25,846.15
7/21/2014,826.41,819.93,826.67,821.87,821.87,817.97,846.48
7/18/2014,820.39,817.92,826.06,826.01,826.01,817.75,846.98
7/17/2014,829.57,823.34,831.55,824.01,824.01,817.48,847.31
7/16/2014,824.71,824.71,833.04,833.03,833.03,817.24,847.75
7/15/2014,827.27,821.97,829.33,822.11,822.11,817,847.81
7/14/2014,824.18,823.51,829.44,828.46,828.46,816.77,848.01
7/11/2014,822.13,819.66,825.19,822.36,822.36,816.53,848.18
7/10/2014,829.92,816.56,830.3,820.75,820.75,816.33,848.48
7/9/2014,831.38,826.79,832.57,831.5,831.5,816.14,848.9
7/8/2014,842.11,829.8,842.67,829.8,829.8,815.9,849.12
7/7/2014,849.06,840.55,850.53,840.71,840.71,815.65,849.25
7/4/2014,852.68,850.79,853.9,850.79,850.79,815.38,849.11
7/3/2014,846.74,844.74,853.78,853.7,853.7,815.05,848.91
7/2/2014,847.04,844.35,849.04,845.77,845.77,814.69,848.58
7/1/2014,843.1,841.63,847.41,847.34,847.34,814.35,848.51
6/30/2014,843.15,838.13,846.04,840.88,840.88,814,848.26
6/27/2014,843.47,840.26,845.28,842.35,842.35,813.66,848.07
6/26/2014,846.42,837.7,847.16,842.56,842.56,813.3,847.63
6/25/2014,850.76,842.59,850.76,844.92,844.92,812.94,847.3
6/24/2014,856.48,853.25,857.94,854.66,854.66,812.58,846.88
6/23/2014,860.76,852.44,860.76,855.14,855.14,812.1,846.45
6/20/2014,861.99,860.76,864.91,860.76,860.76,811.63,846.1
6/19/2014,864.86,862.56,865.54,862.82,862.82,811.1,845.56
6/18/2014,859.43,858.28,861.72,858.35,858.35,810.54,845.06
6/17/2014,857.09,854.55,858.94,858.53,858.53,809.99,844.81
6/16/2014,856.69,853.85,858.32,854.03,854.03,809.47,844.46
6/13/2014,861.14,853.8,861.33,859.48,859.48,808.91,844.16
6/12/2014,861.19,860.51,864.87,861.97,861.97,808.36,843.73
6/11/2014,866.76,860.72,866.81,861.35,861.35,807.77,843.12
6/10/2014,864.65,863.26,867.8,867.8,867.8,807.19,842.56
6/9/2014,863.94,862.13,865.47,865.28,865.28,806.66,841.74
6/6/2014,858.45,856.42,864.04,863.14,863.14,806.16,840.95
6/5/2014,850.25,847.51,862.37,857.16,857.16,805.65,840.06
